game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v1.0,10,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\napplicant\n\nRelated words are:\n\n- candidate\n- expectant\n- hopeful\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A person who submits their credentials for a job or position.'}]",applicant,player 1
taboo,v1.0,5,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_5,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: List of things to do.'}, {'role': 'assistant', 'content': 'GUESS: agenda'}]",agenda,player 2
taboo,v1.0,6,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Large farm animal.'}, {'role': 'assistant', 'content': 'GUESS: cow'}, {'role': 'user', 'content': 'CLUE: Male bovine.'}, {'role': 'assistant', 'content': 'GUESS: bull'}]",bull,player 2
taboo,v1.0,12,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_12,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nyankee\n\nRelated words are:\n\n- native\n- england\n- inhabitant\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A term often used to refer to someone from the United States.'}, {'role': 'user', 'content': 'GUESS: american.'}, {'role': 'assistant', 'content': ""CLUE: Yes, but it's a more colloquial term, often used by people from other countries.""}]",yankee,player 1
taboo,v1.0,16,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: An organization of people with similar interests or skills often involved in crafting or trades.'}, {'role': 'assistant', 'content': 'GUESS: Guild'}]",guild,player 2
taboo,v1.0,6,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_6,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The time that has not yet occurred what is to come.'}, {'role': 'assistant', 'content': 'GUESS: Future'}]",future,player 2
taboo,v1.0,7,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: To surround or contain something completely.'}, {'role': 'assistant', 'content': 'GUESS: Enclose'}]",enclose,player 2
taboo,v1.0,14,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_14,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ntop\n\nRelated words are:\n\n- fab\n- maximum\n- cracking\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: highest point'}, {'role': 'user', 'content': 'GUESS: peak.'}, {'role': 'assistant', 'content': 'CLUE: spinning toy'}]",top,player 1
taboo,v1.0,0,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A group of different entities coming together for a common purpose or cause.'}, {'role': 'assistant', 'content': 'GUESS: Team'}, {'role': 'user', 'content': 'CLUE: More political in nature often formed by different groups to achieve a shared goal.'}, {'role': 'assistant', 'content': 'GUESS: Coalition'}]",coalition,player 2
taboo,v1.0,13,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nstreet\n\nRelated words are:\n\n- high road\n- thruway\n- roadway\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Path between buildings.'}, {'role': 'user', 'content': 'GUESS: alleyway.'}, {'role': 'assistant', 'content': 'CLUE: Wider than an alley, used by vehicles and pedestrians.'}]",street,player 1
